SRC_IP,DST_IP,SRC_PORT,DST_PORT,PROTOCOL,TOS,TIMESTAMP_START,TIMESTAMP_END,PACKETS,BYTES
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.206997,2022-02-08 01:49:12.206997,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.207210,2022-02-08 01:49:12.207210,1,223
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.207218,2022-02-08 01:49:12.207218,1,52
99.84.70.21,192.168.64.2,443,53662,tcp,0,2022-02-08 01:49:12.207406,2022-02-08 01:49:12.207406,1,121
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.207408,2022-02-08 01:49:12.207408,1,52
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.207982,2022-02-08 01:49:12.207982,1,229
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.207997,2022-02-08 01:49:12.207997,1,353
192.168.64.2,99.84.70.21,53662,443,tcp,0,2022-02-08 01:49:12.208091,2022-02-08 01:49:12.208091,1,90
192.168.64.2,192.168.64.1,59999,53,udp,0,2022-02-08 01:49:12.229727,2022-02-08 01:49:12.229727,1,84
192.168.64.2,192.168.64.1,33651,53,udp,0,2022-02-08 01:49:12.230549,2022-02-08 01:49:12.230549,1,84
192.168.64.1,192.168.64.2,53,59999,udp,0,2022-02-08 01:49:12.234126,2022-02-08 01:49:12.234126,1,100
192.168.64.1,192.168.64.2,53,33651,udp,0,2022-02-08 01:49:12.234898,2022-02-08 01:49:12.234898,1,112
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.235199,2022-02-08 01:49:12.235199,1,60
192.168.64.1,192.168.64.2,53,48865,udp,0,2022-02-08 01:49:12.239875,2022-02-08 01:49:12.239875,1,136
192.168.64.1,192.168.64.2,53,58015,udp,0,2022-02-08 01:49:12.246820,2022-02-08 01:49:12.246820,1,202
192.168.64.2,192.168.64.1,41139,53,udp,0,2022-02-08 01:49:12.247018,2022-02-08 01:49:12.247018,1,81
192.168.64.1,192.168.64.2,53,41139,udp,0,2022-02-08 01:49:12.247559,2022-02-08 01:49:12.247559,1,166
192.168.64.2,192.168.64.1,45870,53,udp,0,2022-02-08 01:49:12.248452,2022-02-08 01:49:12.248452,1,81
192.168.64.1,192.168.64.2,53,45870,udp,0,2022-02-08 01:49:12.251768,2022-02-08 01:49:12.251768,1,166
192.168.64.2,52.39.242.231,38722,443,tcp,0,2022-02-08 01:49:12.252179,2022-02-08 01:49:12.252179,1,60
142.251.40.74,192.168.64.2,443,45526,tcp,0,2022-02-08 01:49:12.254881,2022-02-08 01:49:12.254881,1,60
192.168.64.2,142.251.40.74,45526,443,tcp,0,2022-02-08 01:49:12.254904,2022-02-08 01:49:12.254904,1,52
