,SRC_IP,DST_IP,SRC_PORT,DST_PORT,PROTOCOL,TOS,TIMESTAMP_START,TIMESTAMP_END,PACKETS,BYTES
2033,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.992234,2022-02-08 01:49:14.992234,2,2770
2034,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.992333,2022-02-08 01:49:14.992333,1,61
2035,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.993049,2022-02-08 01:49:14.993049,1,1385
2036,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.993113,2022-02-08 01:49:14.993113,1,1385
2037,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.993200,2022-02-08 01:49:14.993200,1,61
2038,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.994162,2022-02-08 01:49:14.994162,1,1385
2039,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.994598,2022-02-08 01:49:14.994598,1,1385
2040,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.994651,2022-02-08 01:49:14.994651,1,61
2041,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.994883,2022-02-08 01:49:14.994883,1,1385
2042,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.995132,2022-02-08 01:49:14.995132,1,1385
2043,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.995206,2022-02-08 01:49:14.995206,1,61
2044,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.995749,2022-02-08 01:49:14.995749,1,1385
2045,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.996119,2022-02-08 01:49:14.996119,1,1385
2046,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.996205,2022-02-08 01:49:14.996205,2,2770
2047,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.996226,2022-02-08 01:49:14.996226,1,61
2048,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.996268,2022-02-08 01:49:14.996268,1,61
2049,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.996849,2022-02-08 01:49:14.996849,1,1385
2050,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.997367,2022-02-08 01:49:14.997367,1,1385
2051,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.997368,2022-02-08 01:49:14.997368,2,2770
2052,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.997469,2022-02-08 01:49:14.997469,1,61
2053,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.998708,2022-02-08 01:49:14.998708,1,1385
2054,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:14.998709,2022-02-08 01:49:14.998709,3,4155
2055,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:14.998787,2022-02-08 01:49:14.998787,1,61
2056,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.003864,2022-02-08 01:49:15.003864,2,2770
2057,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.004029,2022-02-08 01:49:15.004029,1,61
2058,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.004129,2022-02-08 01:49:15.004129,1,1385
2059,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.004425,2022-02-08 01:49:15.004425,1,1385
2060,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.004443,2022-02-08 01:49:15.004443,1,1385
2061,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.004597,2022-02-08 01:49:15.004597,1,61
2062,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.004836,2022-02-08 01:49:15.004836,4,5540
2063,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.005016,2022-02-08 01:49:15.005016,1,61
2064,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.005226,2022-02-08 01:49:15.005226,3,4155
2065,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.005383,2022-02-08 01:49:15.005383,1,61
2066,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.005756,2022-02-08 01:49:15.005756,2,2770
2067,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.005827,2022-02-08 01:49:15.005827,1,61
2068,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.006290,2022-02-08 01:49:15.006290,2,2770
2069,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.006458,2022-02-08 01:49:15.006458,1,61
2070,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.006643,2022-02-08 01:49:15.006643,1,1385
2071,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.006718,2022-02-08 01:49:15.006718,1,1385
2072,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.006748,2022-02-08 01:49:15.006748,1,1385
2073,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.006806,2022-02-08 01:49:15.006806,1,61
2074,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.006829,2022-02-08 01:49:15.006829,2,2770
2075,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.006864,2022-02-08 01:49:15.006864,1,61
2076,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.008986,2022-02-08 01:49:15.008986,1,1385
2077,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.008987,2022-02-08 01:49:15.008987,7,8367
2078,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.009077,2022-02-08 01:49:15.009077,5,6925
2079,142.250.115.94,192.168.64.2,80,44350,tcp,0,2022-02-08 01:49:15.009077,2022-02-08 01:49:15.009077,1,754
2080,192.168.64.2,142.250.115.94,44350,80,tcp,0,2022-02-08 01:49:15.009087,2022-02-08 01:49:15.009087,1,52
2081,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.009163,2022-02-08 01:49:15.009163,1,1385
2082,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.009164,2022-02-08 01:49:15.009164,2,2770
2083,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.009354,2022-02-08 01:49:15.009354,1,61
2084,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.010552,2022-02-08 01:49:15.010552,1,136
2085,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.010569,2022-02-08 01:49:15.010569,1,94
2086,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.010901,2022-02-08 01:49:15.010901,1,396
2087,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.012833,2022-02-08 01:49:15.012833,1,1385
2088,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.013349,2022-02-08 01:49:15.013349,1,1385
2089,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.013451,2022-02-08 01:49:15.013451,1,61
2090,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.013611,2022-02-08 01:49:15.013611,1,1385
2091,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.013758,2022-02-08 01:49:15.013758,1,1385
2092,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.013832,2022-02-08 01:49:15.013832,1,61
2093,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.013851,2022-02-08 01:49:15.013851,3,4155
2094,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.014139,2022-02-08 01:49:15.014139,1,61
2095,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.014179,2022-02-08 01:49:15.014179,1,1385
2096,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.014453,2022-02-08 01:49:15.014453,2,2770
2097,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.014631,2022-02-08 01:49:15.014631,1,61
2098,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.014943,2022-02-08 01:49:15.014943,2,2770
2099,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.015467,2022-02-08 01:49:15.015467,1,1385
2100,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.015468,2022-02-08 01:49:15.015468,1,1385
2101,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.015610,2022-02-08 01:49:15.015610,1,1385
2102,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.015646,2022-02-08 01:49:15.015646,1,1385
2103,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.016429,2022-02-08 01:49:15.016429,4,5540
2104,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.016792,2022-02-08 01:49:15.016792,4,5540
2105,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.016967,2022-02-08 01:49:15.016967,1,66
2106,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.017831,2022-02-08 01:49:15.017831,6,8310
2107,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.017926,2022-02-08 01:49:15.017926,1,61
2108,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.018199,2022-02-08 01:49:15.018199,1,1385
2109,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.018200,2022-02-08 01:49:15.018200,2,2770
2110,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.018325,2022-02-08 01:49:15.018325,1,61
2111,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.018539,2022-02-08 01:49:15.018539,1,1385
2112,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.018779,2022-02-08 01:49:15.018779,2,2770
2113,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.018861,2022-02-08 01:49:15.018861,1,61
2114,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.019575,2022-02-08 01:49:15.019575,2,2770
2115,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.019716,2022-02-08 01:49:15.019716,1,66
2116,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.020846,2022-02-08 01:49:15.020846,2,2770
2117,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.020847,2022-02-08 01:49:15.020847,3,3297
2118,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.021006,2022-02-08 01:49:15.021006,1,61
2119,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.022313,2022-02-08 01:49:15.022313,7,9695
2120,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.022931,2022-02-08 01:49:15.022931,1,61
2121,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.023070,2022-02-08 01:49:15.023070,1,1385
2122,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.023121,2022-02-08 01:49:15.023121,1,1385
2123,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.023294,2022-02-08 01:49:15.023294,1,61
2124,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.023398,2022-02-08 01:49:15.023398,4,5540
2125,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.023529,2022-02-08 01:49:15.023529,1,61
2126,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.023719,2022-02-08 01:49:15.023719,1,1385
2127,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.025390,2022-02-08 01:49:15.025390,1,1385
2128,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.025391,2022-02-08 01:49:15.025391,1,1385
2129,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.025505,2022-02-08 01:49:15.025505,1,61
2130,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.025722,2022-02-08 01:49:15.025722,1,562
2131,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.026385,2022-02-08 01:49:15.026385,1,1385
2132,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.026386,2022-02-08 01:49:15.026386,1,1385
2133,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.026528,2022-02-08 01:49:15.026528,1,61
2134,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.026880,2022-02-08 01:49:15.026880,1,1385
2135,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.027744,2022-02-08 01:49:15.027744,4,5540
2136,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.027878,2022-02-08 01:49:15.027878,1,61
2137,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.027966,2022-02-08 01:49:15.027966,2,2770
2138,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.028254,2022-02-08 01:49:15.028254,1,1148
2139,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.030157,2022-02-08 01:49:15.030157,1,61
2140,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.030634,2022-02-08 01:49:15.030634,1,637
2141,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.030820,2022-02-08 01:49:15.030820,1,108
2142,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.031536,2022-02-08 01:49:15.031536,1,58
2143,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.032620,2022-02-08 01:49:15.032620,1,59
2144,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.032834,2022-02-08 01:49:15.032834,1,1381
2145,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.033175,2022-02-08 01:49:15.033175,2,2770
2146,99.84.70.19,192.168.64.2,443,47584,tcp,0,2022-02-08 01:49:15.033456,2022-02-08 01:49:15.033456,1,60
2147,192.168.64.2,99.84.70.19,47584,443,tcp,0,2022-02-08 01:49:15.033468,2022-02-08 01:49:15.033468,1,52
2148,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.034920,2022-02-08 01:49:15.034920,1,1385
2149,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.035300,2022-02-08 01:49:15.035300,1,1385
2150,99.84.70.19,192.168.64.2,443,47582,tcp,0,2022-02-08 01:49:15.035457,2022-02-08 01:49:15.035457,1,40
2151,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.036332,2022-02-08 01:49:15.036332,2,2770
2152,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.038770,2022-02-08 01:49:15.038770,2,2770
2153,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.039012,2022-02-08 01:49:15.039012,1,1385
2154,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.039351,2022-02-08 01:49:15.039351,1,1385
2155,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.040372,2022-02-08 01:49:15.040372,1,57
2156,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.041214,2022-02-08 01:49:15.041214,2,2770
2157,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.042867,2022-02-08 01:49:15.042867,1,64
2158,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.043423,2022-02-08 01:49:15.043423,2,2770
2159,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.043809,2022-02-08 01:49:15.043809,1,1385
2160,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.043914,2022-02-08 01:49:15.043914,1,1385
2161,192.168.64.2,99.84.70.19,47584,443,tcp,0,2022-02-08 01:49:15.044230,2022-02-08 01:49:15.044230,1,569
2162,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.044435,2022-02-08 01:49:15.044435,1,59
2163,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.045842,2022-02-08 01:49:15.045842,1,1385
2164,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.046246,2022-02-08 01:49:15.046246,1,1385
2165,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.046302,2022-02-08 01:49:15.046302,1,59
2166,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.047815,2022-02-08 01:49:15.047815,1,1385
2167,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.047816,2022-02-08 01:49:15.047816,1,1385
2168,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.047917,2022-02-08 01:49:15.047917,1,59
2169,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.048010,2022-02-08 01:49:15.048010,1,59
2170,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.049261,2022-02-08 01:49:15.049261,2,2770
2171,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.049312,2022-02-08 01:49:15.049312,1,59
2172,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.050603,2022-02-08 01:49:15.050603,1,1385
2173,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.050898,2022-02-08 01:49:15.050898,1,1385
2174,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.050932,2022-02-08 01:49:15.050932,1,59
2175,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.052426,2022-02-08 01:49:15.052426,1,1385
2176,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.052814,2022-02-08 01:49:15.052814,1,1385
2177,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.052865,2022-02-08 01:49:15.052865,1,59
2178,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.053892,2022-02-08 01:49:15.053892,1,65
2179,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.054111,2022-02-08 01:49:15.054111,1,57
2180,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.054192,2022-02-08 01:49:15.054192,1,71
2181,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.054743,2022-02-08 01:49:15.054743,2,2770
2182,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.055016,2022-02-08 01:49:15.055016,1,59
2183,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.055858,2022-02-08 01:49:15.055858,2,2770
2184,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.055990,2022-02-08 01:49:15.055990,1,59
2185,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.057372,2022-02-08 01:49:15.057372,2,2770
2186,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.057504,2022-02-08 01:49:15.057504,1,59
2187,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.059149,2022-02-08 01:49:15.059149,2,2770
2188,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.059215,2022-02-08 01:49:15.059215,1,59
2189,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.060675,2022-02-08 01:49:15.060675,2,2770
2190,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.060737,2022-02-08 01:49:15.060737,1,59
2191,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.062477,2022-02-08 01:49:15.062477,1,1385
2192,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.062762,2022-02-08 01:49:15.062762,1,1385
2193,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.062832,2022-02-08 01:49:15.062832,1,59
2194,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.063077,2022-02-08 01:49:15.063077,2,2770
2195,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.063190,2022-02-08 01:49:15.063190,1,59
2196,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.064859,2022-02-08 01:49:15.064859,1,1385
2197,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.065082,2022-02-08 01:49:15.065082,1,1385
2198,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.065129,2022-02-08 01:49:15.065129,1,59
2199,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.066983,2022-02-08 01:49:15.066983,1,1385
2200,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.067324,2022-02-08 01:49:15.067324,1,1385
2201,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.067399,2022-02-08 01:49:15.067399,1,59
2202,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.069603,2022-02-08 01:49:15.069603,2,2770
2203,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.069676,2022-02-08 01:49:15.069676,1,59
2204,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.069912,2022-02-08 01:49:15.069912,2,2770
2205,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.070005,2022-02-08 01:49:15.070005,1,59
2206,142.251.32.131,192.168.64.2,443,36135,udp,0,2022-02-08 01:49:15.070996,2022-02-08 01:49:15.070996,1,511
2207,192.168.64.2,142.250.115.104,34512,443,udp,0,2022-02-08 01:49:15.074465,2022-02-08 01:49:15.074465,1,62
2208,192.168.64.2,142.251.32.131,36135,443,udp,0,2022-02-08 01:49:15.092165,2022-02-08 01:49:15.092165,1,60
2209,192.168.64.2,192.168.64.1,35157,53,udp,0,2022-02-08 01:49:15.097130,2022-02-08 01:49:15.097130,1,72
2210,192.168.64.2,192.168.64.1,45674,53,udp,0,2022-02-08 01:49:15.097177,2022-02-08 01:49:15.097177,1,72
2211,142.250.115.104,192.168.64.2,443,34512,udp,0,2022-02-08 01:49:15.100894,2022-02-08 01:49:15.100894,1,57
2212,192.168.64.1,192.168.64.2,53,35157,udp,0,2022-02-08 01:49:15.102064,2022-02-08 01:49:15.102064,1,109
2213,192.168.64.1,192.168.64.2,53,45674,udp,0,2022-02-08 01:49:15.102241,2022-02-08 01:49:15.102241,1,121
2214,192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.103048,2022-02-08 01:49:15.103048,1,1385
2215,99.84.70.19,192.168.64.2,443,47584,tcp,0,2022-02-08 01:49:15.109335,2022-02-08 01:49:15.109335,1,52
2216,99.84.70.19,192.168.64.2,443,47584,tcp,0,2022-02-08 01:49:15.109673,2022-02-08 01:49:15.109673,1,2788
2217,192.168.64.2,99.84.70.19,47584,443,tcp,0,2022-02-08 01:49:15.109683,2022-02-08 01:49:15.109683,1,52
2218,99.84.70.19,192.168.64.2,443,47584,tcp,0,2022-02-08 01:49:15.110120,2022-02-08 01:49:15.110120,1,1314
2219,192.168.64.2,99.84.70.19,47584,443,tcp,0,2022-02-08 01:49:15.110122,2022-02-08 01:49:15.110122,1,52
2220,192.168.64.2,99.84.70.19,47584,443,tcp,0,2022-02-08 01:49:15.111240,2022-02-08 01:49:15.111240,1,116
2221,192.168.64.2,99.84.70.19,47584,443,tcp,0,2022-02-08 01:49:15.111326,2022-02-08 01:49:15.111326,1,495
2222,142.251.40.78,192.168.64.2,443,55528,udp,0,2022-02-08 01:49:15.125045,2022-02-08 01:49:15.125045,1,1385
2223,192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.125343,2022-02-08 01:49:15.125343,1,1385
2224,142.251.40.78,192.168.64.2,443,55528,udp,0,2022-02-08 01:49:15.125758,2022-02-08 01:49:15.125758,1,1385
2225,192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.125835,2022-02-08 01:49:15.125835,1,70
2226,142.251.40.78,192.168.64.2,443,55528,udp,0,2022-02-08 01:49:15.126143,2022-02-08 01:49:15.126143,1,1385
2227,192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.126199,2022-02-08 01:49:15.126199,1,70
2228,142.251.40.78,192.168.64.2,443,55528,udp,0,2022-02-08 01:49:15.126274,2022-02-08 01:49:15.126274,1,1385
2229,192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.126300,2022-02-08 01:49:15.126300,1,70
2230,142.251.40.78,192.168.64.2,443,55528,udp,0,2022-02-08 01:49:15.126815,2022-02-08 01:49:15.126815,1,1385
2231,192.168.64.2,142.251.40.78,55528,443,udp,0,2022-02-08 01:49:15.126867,2022-02-08 01:49:15.126867,1,70
2232,192.168.64.2,192.168.64.1,35547,53,udp,0,2022-02-08 01:49:15.136406,2022-02-08 01:49:15.136406,1,71
2233,192.168.64.2,192.168.64.1,48214,53,udp,0,2022-02-08 01:49:15.136450,2022-02-08 01:49:15.136450,1,71
2234,192.168.64.2,192.168.64.1,51925,53,udp,0,2022-02-08 01:49:15.136584,2022-02-08 01:49:15.136584,1,69
2235,192.168.64.2,192.168.64.1,47558,53,udp,0,2022-02-08 01:49:15.136715,2022-02-08 01:49:15.136715,1,69
2236,192.168.64.2,192.168.64.1,39455,53,udp,0,2022-02-08 01:49:15.136758,2022-02-08 01:49:15.136758,1,71
2237,192.168.64.2,192.168.64.1,57150,53,udp,0,2022-02-08 01:49:15.136785,2022-02-08 01:49:15.136785,1,71
2238,192.168.64.1,192.168.64.2,53,51925,udp,0,2022-02-08 01:49:15.144130,2022-02-08 01:49:15.144130,1,161
